1.092000;1.400428
1.094000;1.400428
1.096000;1.400428
1.098000;1.400428
1.100000;1.400428
1.102000;1.400428
1.104000;1.400428
1.106000;1.400428
1.108000;1.400428
1.110000;1.400428
1.112000;1.400428
1.114000;1.400428
1.116000;1.400428
1.118000;1.400428
1.120000;1.400428
1.122000;1.400428
1.124000;1.400428
1.126000;1.400428
1.128000;1.400428
1.130000;1.400428
1.132000;1.400428
1.134000;1.400428
1.136000;1.400428
1.138000;1.400428
1.140000;1.400428
1.142000;1.400428
1.144000;1.400428
1.146000;1.400428
1.148000;1.400428
1.150000;1.400428
1.152000;1.400428
1.154000;1.400428
1.156000;1.400428
1.158000;1.400428
1.160000;1.400428
1.162000;1.400428
1.164000;1.400428
1.166000;1.400428
1.168000;1.400428
1.170000;1.400428
1.172000;1.400428
1.174000;1.400428
1.176000;1.400428
1.178000;1.400428
1.180000;1.400428
1.182000;1.400428
1.184000;1.400428
1.186000;1.400428
1.188000;1.400428
1.190000;1.400428
1.192000;1.400428
1.194000;1.400428
1.196000;1.400428
1.198000;1.400428
1.200000;1.400428
1.202000;1.400428
1.204000;1.400428
1.206000;1.400428
1.208000;1.400428
1.210000;1.400428
1.212000;1.400428
1.214000;1.400428
1.216000;1.400428
1.218000;1.400428
1.220000;1.400428
1.222000;1.400428
1.224000;1.400428
1.226000;1.400428
1.228000;1.400428
1.230000;1.400428
1.232000;1.400428
1.234000;1.400428
1.236000;1.400428
1.238000;1.400428
1.240000;1.400428
1.242000;1.400428
1.244000;1.400428
1.246000;1.400428
1.248000;1.400428
1.250000;1.400428
1.252000;1.400428
1.254000;1.400428
1.256000;1.400428
1.258000;1.400428
1.260000;1.400428
1.262000;1.400428
1.264000;1.400428
1.266000;1.400428
1.268000;1.400428
1.270000;1.400428
1.272000;1.400428
1.274000;1.400428
1.276000;1.400428
1.278000;1.400428
1.280000;1.400428
1.282000;1.400428
1.284000;1.400428
1.286000;1.400428
1.288000;1.400428
1.290000;1.400428
1.292000;1.400428
1.294000;1.400428
1.296000;1.400428
1.298000;1.400428
1.300000;1.400428
1.302000;1.400428
1.304000;1.400428
1.306000;1.400428
1.308000;1.400428
1.310000;1.400428
1.312000;1.400428
1.314000;1.400428
1.316000;1.400428
1.318000;1.400428
1.320000;1.400428
1.322000;1.400428
1.324000;1.400428
1.326000;1.400428
1.328000;1.400428
1.330000;1.400428
1.332000;1.400428
1.334000;1.400428
1.336000;1.400428
1.338000;1.400428
1.340000;1.400428
1.342000;1.400428
1.344000;1.400428
1.346000;1.400428
1.348000;1.400428
1.350000;1.400428
1.352000;1.400428
1.354000;1.400428
1.356000;1.400428
1.358000;1.400428
1.360000;1.400428
1.362000;1.400428
1.364000;1.400428
1.366000;1.400428
1.368000;1.400428
1.370000;1.400428
1.372000;1.400428
1.374000;1.400428
1.376000;1.400428
1.378000;1.400428
1.380000;1.400428
1.382000;1.400428
1.384000;1.400428
1.386000;1.400428
1.388000;1.400428
1.390000;1.400428
1.392000;1.400428
1.394000;1.400428
1.396000;1.400428
1.398000;1.400428
1.400000;1.400428
1.402000;1.400428
1.404000;1.400428
1.406000;1.400428
1.408000;1.400428
1.410000;1.400429
1.412000;1.400429
1.414000;1.400429
1.416000;1.400429
1.418000;1.400429
1.420000;1.400429
1.422000;1.400429
1.424000;1.400429
1.426000;1.400429
1.428000;1.400429
1.430000;1.400429
1.432000;1.400429
1.434000;1.400429
1.436000;1.400429
1.438000;1.400429
1.440000;1.400429
1.442000;1.400429
1.444000;1.400429
1.446000;1.400429
1.448000;1.400429
1.450000;1.400429
1.452000;1.400429
1.454000;1.400429
1.456000;1.400429
1.458000;1.400429
1.460000;1.400429
1.462000;1.400429
1.464000;1.400429
1.466000;1.400429
1.468000;1.400429
1.470000;1.400429
1.472000;1.400429
1.474000;1.400429
1.476000;1.400429
1.478000;1.400429
1.480000;1.400429
1.482000;1.400429
1.484000;1.400429
1.486000;1.400429
1.488000;1.400429
1.490000;1.400429
1.492000;1.400429
1.494000;1.400429
1.496000;1.400429
1.498000;1.400429
1.500000;1.400429
1.502000;1.400429
1.504000;1.400429
1.506000;1.400429
1.508000;1.400429
1.510000;1.400429
1.512000;1.400429
1.514000;1.400429
1.516000;1.400429
1.518000;1.400429
1.520000;1.400429
1.522000;1.400429
1.524000;1.400429
1.526000;1.400429
1.528000;1.400429
1.530000;1.400429
1.532000;1.400429
1.534000;1.400429
1.536000;1.400429
1.538000;1.400429
1.540000;1.400429
1.542000;1.400429
1.544000;1.400429
1.546000;1.400429
1.548000;1.400429
1.550000;1.400429
1.552000;1.400429
1.554000;1.400429
1.556000;1.400429
1.558000;1.400429
1.560000;1.400429
1.562000;1.400429
1.564000;1.400429
1.566000;1.400429
1.568000;1.400429
1.570000;1.400429
1.572000;1.400429
1.574000;1.400429
1.576000;1.400429
1.578000;1.400429
1.580000;1.400429
1.582000;1.400429
1.584000;1.400429
1.586000;1.400429
1.588000;1.400429
1.590000;1.400429
1.592000;1.400429
1.594000;1.400429
1.596000;1.400429
1.598000;1.400429
1.600000;1.400429
1.602000;1.400429
1.604000;1.400429
1.606000;1.400429
1.608000;1.400429
1.610000;1.400429
1.612000;1.400429
1.614000;1.400429
1.616000;1.400429
1.618000;1.400429
1.620000;1.400429
1.622000;1.400429
1.624000;1.400429
1.626000;1.400429
1.628000;1.400429
1.630000;1.400429
1.632000;1.400429
1.634000;1.400429
1.636000;1.400429
1.638000;1.400429
1.640000;1.400429
1.642000;1.400429
1.644000;1.400429
1.646000;1.400429
1.648000;1.400429
1.650000;1.400429
1.652000;1.400429
1.654000;1.400429
1.656000;1.400429
1.658000;1.400429
1.660000;1.400429
1.662000;1.400429
1.664000;1.400429
1.666000;1.400429
1.668000;1.400429
1.670000;1.400429
1.672000;1.400429
1.674000;1.400429
1.676000;1.400429
1.678000;1.400429
1.680000;1.400429
1.682000;1.400429
1.684000;1.400429
1.686000;1.400429
1.688000;1.400429
1.690000;1.400429
1.692000;1.400429
1.694000;1.400429
1.696000;1.400429
1.698000;1.400429
1.700000;1.400429
1.702000;1.400429
1.704000;1.400429
1.706000;1.400429
1.708000;1.400429
1.710000;1.400429
1.712000;1.400429
1.714000;1.400429
1.716000;1.400429
1.718000;1.400429
1.720000;1.400429
1.722000;1.400429
1.724000;1.400429
1.726000;1.400429
1.728000;1.400429
1.730000;1.400429
1.732000;1.400429
1.734000;1.400429
1.736000;1.400429
1.738000;1.400429
1.740000;1.400429
1.742000;1.400429
1.744000;1.400429
1.746000;1.400429
1.748000;1.400429
1.750000;1.400429
1.752000;1.400429
1.754000;1.400429
1.756000;1.400429
1.758000;1.400429
1.760000;1.400429
1.762000;1.400429
1.764000;1.400429
1.766000;1.400429
1.768000;1.400429
1.770000;1.400429
1.772000;1.400429
1.774000;1.400429
1.776000;1.400429
1.778000;1.400429
1.780000;1.400429
1.782000;1.400429
1.784000;1.400429
1.786000;1.400429
1.788000;1.400429
1.790000;1.400429
1.792000;1.400429
1.794000;1.400429
1.796000;1.400429
1.798000;1.400429
1.800000;1.400429
1.802000;1.400429
1.804000;1.400429
1.806000;1.400429
1.808000;1.400429
1.810000;1.400429
1.812000;1.400429
1.814000;1.400429
1.816000;1.400429
1.818000;1.400429
1.820000;1.400429
1.822000;1.400429
1.824000;1.400429
1.826000;1.400429
1.828000;1.400429
1.830000;1.400429
1.832000;1.400429
1.834000;1.400429
1.836000;1.400429
1.838000;1.400429
1.840000;1.400429
1.842000;1.400429
1.844000;1.400429
1.846000;1.400429
1.848000;1.400429
1.850000;1.400429
1.852000;1.400429
1.854000;1.400429
1.856000;1.400429
1.858000;1.400429
1.860000;1.400429
1.862000;1.400429
1.864000;1.400429
1.866000;1.400429
1.868000;1.400429
1.870000;1.400429
1.872000;1.400429
1.874000;1.400429
1.876000;1.400429
1.878000;1.400429
1.880000;1.400429
1.882000;1.400429
1.884000;1.400429
1.886000;1.400429
1.888000;1.400429
1.890000;1.400429
1.892000;1.400429
1.894000;1.400429
1.896000;1.400429
1.898000;1.400429
1.900000;1.400429
1.902000;1.400429
1.904000;1.400429
1.906000;1.400429
1.908000;1.400429
1.910000;1.400429
1.912000;1.400429
1.914000;1.400429
1.916000;1.400429
1.918000;1.400429
1.920000;1.400429
1.922000;1.400429
1.924000;1.400429
1.926000;1.400429
1.928000;1.400429
1.930000;1.400429
1.932000;1.400429
1.934000;1.400429
1.936000;1.400429
1.938000;1.400429
1.940000;1.400429
1.942000;1.400429
1.944000;1.400429
1.946000;1.400429
1.948000;1.400429
1.950000;1.400429
1.952000;1.400429
1.954000;1.400429
1.956000;1.400429
1.958000;1.400429
1.960000;1.400429
1.962000;1.400429
1.964000;1.400429
1.966000;1.400429
1.968000;1.400429
1.970000;1.400429
1.972000;1.400429
1.974000;1.400429
1.976000;1.400429
1.978000;1.400429
1.980000;1.400429
1.982000;1.400429
1.984000;1.400429
1.986000;1.400429
1.988000;1.400429
1.990000;1.400429
1.992000;1.400429
1.994000;1.400429
1.996000;1.400429
1.998000;1.400429
